PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,TrainTest,FamilyAllSurvived,FamilyAllDied,Fsize,SharedTicket,SharedTicketAllSurvived,SharedTicketAllDied,FareBin,NumberCabins,SharedCabin,SharedCabinAllSurvived,SharedCabinAllDied,Sex_male,Embarked_Q,Embarked_S,Title_Mr,Title_Mrs,Title_Ms,Title_Other,"AgeBin_(8.0, 16.0]","AgeBin_(16.0, 24.0]","AgeBin_(24.0, 32.0]","AgeBin_(32.0, 40.0]","AgeBin_(40.0, 48.0]","AgeBin_(48.0, 56.0]","AgeBin_(56.0, 64.0]","AgeBin_(64.0, 72.0]","AgeBin_(72.0, 80.0]",Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_None,Deck_T
593,0.0,3,47,0,0,1.98,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
594,0.0,3,22,0,2,2.05,Train,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
595,0.0,2,37,1,0,3.26,Train,0,1,2,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
596,0.0,3,36,1,1,3.18,Train,0,1,3,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
597,1.0,2,22,0,0,3.5,Train,0,0,1,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
598,0.0,3,49,0,0,0.0,Train,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
599,0.0,3,29,0,0,1.98,Train,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600,1.0,1,49,1,0,4.04,Train,1,0,2,1,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
601,1.0,2,24,2,1,3.3,Train,0,0,4,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,0.0,3,29,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
603,0.0,1,29,0,0,3.75,Train,0,0,1,1,0,1,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
604,0.0,3,44,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
605,1.0,1,35,0,0,3.28,Train,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
606,0.0,3,36,1,0,2.74,Train,0,0,2,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
607,0.0,3,30,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
608,1.0,1,27,0,0,3.42,Train,0,0,1,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
609,1.0,2,22,1,2,3.73,Train,0,0,4,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610,1.0,1,40,0,0,5.03,Train,0,0,1,1,0,0,4,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
611,0.0,3,39,1,5,3.44,Train,0,0,4,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
612,0.0,3,29,0,0,1.95,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
613,1.0,3,22,1,0,2.74,Train,1,0,2,1,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,0.0,3,29,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
615,0.0,3,35,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
616,1.0,2,24,1,2,4.17,Train,1,0,4,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,0.0,3,34,1,1,2.67,Train,0,1,3,1,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
618,0.0,3,26,1,0,2.78,Train,0,1,2,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619,1.0,2,4,2,1,3.66,Train,1,0,4,1,0,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
620,0.0,2,26,0,0,2.35,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
621,0.0,3,27,1,0,2.67,Train,0,0,2,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
622,1.0,1,42,1,0,3.96,Train,0,0,2,1,0,0,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
623,1.0,3,20,1,1,2.76,Train,1,0,3,1,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624,0.0,3,21,0,0,2.06,Train,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
625,0.0,3,21,0,0,2.78,Train,0,0,1,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
626,0.0,1,61,0,0,3.48,Train,0,0,1,0,0,0,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
627,0.0,2,57,0,0,2.51,Train,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
628,1.0,1,21,0,0,4.36,Train,0,0,1,1,1,0,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
629,0.0,3,26,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
630,0.0,3,29,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
631,1.0,1,80,0,0,3.4,Train,0,0,1,0,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
632,0.0,3,51,0,0,1.95,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
633,1.0,1,32,0,0,3.42,Train,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
634,0.0,1,29,0,0,0.0,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
635,0.0,3,9,3,2,3.33,Train,0,1,4,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
636,1.0,2,28,0,0,2.56,Train,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
637,0.0,3,32,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
638,0.0,2,31,1,1,3.27,Train,0,0,3,1,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639,0.0,3,41,0,5,3.68,Train,0,1,4,1,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
640,0.0,3,29,1,0,2.78,Train,0,0,2,1,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
641,0.0,3,20,0,0,2.06,Train,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
642,1.0,1,24,0,0,4.24,Train,0,0,1,1,1,0,4,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
643,0.0,3,2,3,2,3.33,Train,0,1,4,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
644,1.0,3,29,0,0,4.03,Train,0,0,1,1,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645,1.0,3,0,2,1,2.96,Train,1,0,4,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
646,1.0,1,48,1,0,4.34,Train,0,0,2,1,1,0,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
647,0.0,3,19,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
648,1.0,1,56,0,0,3.57,Train,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
649,0.0,3,29,0,0,2.02,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
650,1.0,3,23,0,0,2.02,Train,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
651,0.0,3,29,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
652,1.0,2,18,0,1,3.14,Train,1,0,2,1,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
653,0.0,3,21,0,0,2.13,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
654,1.0,3,22,0,0,2.06,Train,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655,0.0,3,18,0,0,1.91,Train,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656,0.0,2,24,2,0,4.3,Train,0,1,3,1,0,1,4,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
657,0.0,3,29,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658,0.0,3,32,1,1,2.74,Train,0,1,3,1,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659,0.0,2,23,0,0,2.56,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660,0.0,1,58,0,2,4.73,Train,0,0,3,1,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
661,1.0,1,50,2,0,4.9,Train,1,0,3,1,1,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
662,0.0,3,40,0,0,1.98,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
663,0.0,1,47,0,0,3.24,Train,0,0,1,0,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
664,0.0,3,36,0,0,2.01,Train,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
665,1.0,3,20,1,0,2.07,Train,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
666,0.0,2,32,2,0,4.3,Train,0,1,3,1,0,1,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
667,0.0,2,25,0,0,2.56,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
668,0.0,3,29,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
669,0.0,3,43,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
670,1.0,1,35,1,0,3.95,Train,1,0,2,1,1,0,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
671,1.0,2,40,1,1,3.66,Train,0,0,3,1,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
672,0.0,1,31,1,0,3.95,Train,0,0,2,1,0,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
673,0.0,2,70,0,0,2.35,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
674,1.0,2,31,0,0,2.56,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
675,0.0,2,29,0,0,0.0,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
676,0.0,3,18,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
677,0.0,3,24,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
678,1.0,3,18,0,0,2.29,Train,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
679,0.0,3,43,1,6,3.85,Train,0,1,4,1,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
680,1.0,1,36,0,1,6.24,Train,0,0,2,1,0,0,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
681,0.0,3,22,0,0,2.1,Train,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
682,1.0,1,27,0,0,4.34,Train,0,0,1,1,1,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
683,0.0,3,20,0,0,2.22,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
684,0.0,3,14,5,2,3.85,Train,0,1,4,1,0,1,4,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685,0.0,2,60,1,1,3.66,Train,0,0,3,1,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
686,0.0,2,25,1,2,3.73,Train,0,0,4,1,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
687,0.0,3,14,4,1,3.68,Train,0,1,4,1,0,1,4,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
688,0.0,3,19,0,0,2.32,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
689,0.0,3,18,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
690,1.0,1,15,0,1,5.35,Train,0,0,2,1,0,0,4,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
691,1.0,1,31,1,0,4.04,Train,1,0,2,1,1,0,4,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
692,1.0,3,4,0,1,2.6,Train,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
693,1.0,3,29,0,0,4.03,Train,0,0,1,1,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
694,0.0,3,25,0,0,1.98,Train,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
695,0.0,1,60,0,0,3.28,Train,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
696,0.0,2,52,0,0,2.6,Train,0,1,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
697,0.0,3,44,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
698,1.0,3,22,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
699,0.0,1,49,1,1,4.71,Train,0,0,3,1,0,0,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
700,0.0,3,42,0,0,2.03,Train,0,0,1,0,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
701,1.0,1,18,1,0,5.43,Train,0,0,2,1,0,0,4,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
702,1.0,1,35,0,0,3.27,Train,0,0,1,0,0,0,3,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
703,0.0,3,18,0,1,2.67,Train,0,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
704,0.0,3,25,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
705,0.0,3,26,1,0,2.06,Train,0,1,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
706,0.0,2,39,0,0,3.26,Train,0,1,1,1,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
707,1.0,2,45,0,0,2.6,Train,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
708,1.0,1,42,0,0,3.27,Train,0,0,1,0,0,0,3,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
709,1.0,1,22,0,0,5.02,Train,0,0,1,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
710,1.0,3,4,1,1,2.72,Train,1,0,3,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
711,1.0,1,24,0,0,3.9,Train,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
712,0.0,1,29,0,0,3.28,Train,0,0,1,0,0,0,3,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
713,1.0,1,48,1,0,3.95,Train,1,0,2,1,1,0,4,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
714,0.0,3,29,0,0,2.25,Train,0,1,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
715,0.0,2,52,0,0,2.56,Train,0,0,1,1,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
716,0.0,3,19,0,0,2.03,Train,0,0,1,0,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
717,1.0,1,38,0,0,5.43,Train,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
718,1.0,2,27,0,0,2.35,Train,0,0,1,0,0,0,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
719,0.0,3,29,0,0,2.74,Train,0,0,1,1,0,1,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
720,0.0,3,33,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
721,1.0,2,6,0,1,3.5,Train,0,0,2,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
722,0.0,3,17,1,0,1.95,Train,0,1,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
723,0.0,2,34,0,0,2.56,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
724,0.0,2,50,0,0,2.56,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
725,1.0,1,27,1,0,3.97,Train,1,0,2,1,1,0,4,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
726,0.0,3,20,0,0,2.16,Train,0,1,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
727,1.0,2,30,3,0,3.04,Train,0,0,4,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
728,1.0,3,22,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
729,0.0,2,25,1,0,3.26,Train,0,0,2,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
730,0.0,3,25,1,0,2.07,Train,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
731,1.0,1,29,0,0,5.35,Train,0,0,1,1,0,0,4,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
732,0.0,3,11,0,0,2.93,Train,0,0,1,1,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
733,0.0,2,29,0,0,0.0,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
734,0.0,2,23,0,0,2.56,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735,0.0,2,23,0,0,2.56,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736,0.0,3,28,0,0,2.78,Train,0,0,1,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
737,0.0,3,48,1,3,3.54,Train,0,1,4,1,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
738,1.0,1,35,0,0,6.24,Train,0,0,1,1,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
739,0.0,3,29,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
740,0.0,3,29,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
741,1.0,1,29,0,0,3.4,Train,0,0,1,0,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
